CITY_NAME,STATE_NAME,CRIME_CODE,CRIME_DESCRIPTION,DATE_REPORTED,DATE_OCCURRED,LATITUDE,LONGITUDE,DATE_FORMAT
BALTIMORE,MD,5D,BURGLARY,,2020/08/14 13:35:00+00,39.2949,-76.623,MM/DD/YYYY
BALTIMORE,MD,3JK,ROBBERY,,2020/08/14 18:43:00+00,39.3106,-76.6412,MM/DD/YYYY
BALTIMORE,MD,4A,AGG. ASSAULT,,2020/08/14 21:07:00+00,39.2974,-76.6534,MM/DD/YYYY
BALTIMORE,MD,6B,LARCENY,,2020/08/14 04:15:00+00,39.3075,-76.6375,MM/DD/YYYY
BALTIMORE,MD,7A,AUTO THEFT,,2020/08/14 00:00:00+00,39.2361,-76.6078,MM/DD/YYYY
BALTIMORE,MD,4E,COMMON ASSAULT,,2020/08/14 21:48:00+00,39.2811,-76.663,MM/DD/YYYY
BALTIMORE,MD,4C,AGG. ASSAULT,,2020/08/14 15:00:00+00,39.3333,-76.6831,MM/DD/YYYY
BALTIMORE,MD,4B,AGG. ASSAULT,,2020/08/14 23:00:00+00,39.2676,-76.5373,MM/DD/YYYY
BALTIMORE,MD,6J,LARCENY,,2020/08/14 06:00:00+00,39.3116,-76.7031,MM/DD/YYYY
BALTIMORE,MD,6D,LARCENY FROM AUTO,,2020/08/14 02:45:00+00,39.2982,-76.5779,MM/DD/YYYY
BALTIMORE,MD,4E,COMMON ASSAULT,,2020/08/14 17:03:00+00,39.3136,-76.6053,MM/DD/YYYY
BALTIMORE,MD,9S,SHOOTING,,2020/08/14 02:02:00+00,39.2868,-76.6523,MM/DD/YYYY
BALTIMORE,MD,9S,SHOOTING,,2020/08/14 21:07:00+00,39.2973,-76.6533,MM/DD/YYYY
BALTIMORE,MD,7A,AUTO THEFT,,2020/08/14 22:30:00+00,39.2845,-76.5936,MM/DD/YYYY
BALTIMORE,MD,3B,ROBBERY,,2020/08/14 08:30:00+00,39.2909,-76.6384,MM/DD/YYYY
BALTIMORE,MD,6G,LARCENY,,2020/09/12 16:00:00+00,39.3002,-76.5781,MM/DD/YYYY
BALTIMORE,MD,4C,AGG. ASSAULT,,2020/09/12 23:50:00+00,39.3236,-76.5498,MM/DD/YYYY
BALTIMORE,MD,4A,AGG. ASSAULT,,2020/09/12 00:37:00+00,39.31,-76.6451,MM/DD/YYYY
BALTIMORE,MD,4E,COMMON ASSAULT,,2020/09/12 18:00:00+00,39.2671,-76.651,MM/DD/YYYY
BALTIMORE,MD,4B,AGG. ASSAULT,,2020/09/12 03:36:00+00,39.2742,-76.6279,MM/DD/YYYY
BALTIMORE,MD,4A,AGG. ASSAULT,,2020/09/12 21:00:00+00,39.3636,-76.7067,MM/DD/YYYY
BALTIMORE,MD,6C,LARCENY,,2020/09/12 19:45:00+00,39.2865,-76.6114,MM/DD/YYYY
BALTIMORE,MD,4A,AGG. ASSAULT,,2020/09/12 15:27:00+00,39.3189,-76.5516,MM/DD/YYYY
BALTIMORE,MD,6D,LARCENY FROM AUTO,,2020/09/12 22:15:00+00,39.2336,-76.6054,MM/DD/YYYY
BALTIMORE,MD,6G,LARCENY,,2020/09/12 07:45:00+00,39.3117,-76.6807,MM/DD/YYYY
BALTIMORE,MD,4A,AGG. ASSAULT,,2020/09/12 00:37:00+00,39.31,-76.6451,MM/DD/YYYY
BALTIMORE,MD,3P,ROBBERY,,2020/09/12 19:58:00+00,39.3005,-76.626,MM/DD/YYYY
BALTIMORE,MD,4E,COMMON ASSAULT,,2020/09/12 20:30:00+00,39.312,-76.5993,MM/DD/YYYY
BALTIMORE,MD,6G,LARCENY,,2020/09/12 03:03:00+00,39.2753,-76.6422,MM/DD/YYYY
BALTIMORE,MD,4C,AGG. ASSAULT,,2020/09/12 04:03:00+00,39.3425,-76.6817,MM/DD/YYYY
BALTIMORE,MD,7A,AUTO THEFT,,2020/09/12 13:00:00+00,39.296,-76.5706,MM/DD/YYYY
BALTIMORE,MD,6J,LARCENY,,2020/09/12 04:47:00+00,39.2799,-76.6286,MM/DD/YYYY
BALTIMORE,MD,4C,AGG. ASSAULT,,2020/09/12 03:20:00+00,39.2316,-76.6008,MM/DD/YYYY
BALTIMORE,MD,4A,AGG. ASSAULT,,2020/09/12 00:00:00+00,39.2458,-76.6225,MM/DD/YYYY
BALTIMORE,MD,4E,COMMON ASSAULT,,2020/09/26 01:22:00+00,39.3258,-76.5684,MM/DD/YYYY
