CITY_NAME,STATE_NAME,CRIME_CODE,CRIME_DESCRIPTION,DATE_REPORTED,DATE_OCCURRED,LATITUDE,LONGITUDE,DATE_FORMAT
Washington DC,DC,,THEFT/OTHER,8/5/2021,8/5/2021,38.90936484,-77.04414667,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,8/5/2021,8/3/2021,38.89386315,-76.95750635,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,8/5/2021,8/4/2021,38.89253746,-76.98221951,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,8/5/2021,7/31/2021,38.92450822,-76.9751474,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,8/6/2021,8/5/2021,38.90521284,-77.05966495,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,8/5/2021,8/4/2021,38.95082031,-77.02639012,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,8/5/2021,8/5/2021,38.96927936,-77.02573725,MM/DD/YYYY
Washington DC,DC,,ROBBERY,8/10/2021,8/10/2021,38.90604399,-77.00588449,MM/DD/YYYY
Washington DC,DC,,ROBBERY,8/10/2021,8/10/2021,38.86428971,-76.9512816,MM/DD/YYYY
Washington DC,DC,,ASSAULT W/DANGEROUS WEAPON,8/10/2021,8/10/2021,38.90248172,-76.98995767,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,8/10/2021,8/9/2021,38.8770044,-77.00435314,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,8/10/2021,6/1/2021,38.9072415,-77.04009106,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,8/10/2021,8/8/2021,38.93629023,-77.06695096,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,8/10/2021,8/9/2021,38.96472186,-77.03341677,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,8/10/2021,8/7/2021,38.89616457,-76.93919322,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,8/14/2021,8/14/2021,38.9088113,-77.06509011,MM/DD/YYYY
Washington DC,DC,,ASSAULT W/DANGEROUS WEAPON,8/14/2021,8/14/2021,38.8987906,-76.93271142,MM/DD/YYYY
Washington DC,DC,,ROBBERY,8/14/2021,8/14/2021,38.95314811,-76.99748498,MM/DD/YYYY
Washington DC,DC,,ASSAULT W/DANGEROUS WEAPON,8/14/2021,8/14/2021,38.91723646,-77.02294573,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,8/14/2021,8/14/2021,38.90773872,-76.98489505,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,8/20/2021,8/13/2021,38.87254885,-76.97664699,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,8/20/2021,8/14/2021,38.90086716,-77.02498443,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,8/14/2021,8/13/2021,38.92749002,-77.05764116,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,8/19/2021,8/19/2021,38.91445441,-77.02598878,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,8/19/2021,8/19/2021,38.91445441,-77.02598878,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,8/19/2021,8/19/2021,38.9177621,-77.02294832,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,8/19/2021,8/19/2021,38.88347112,-76.98498711,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,8/20/2021,8/18/2021,38.87894718,-77.02229724,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,8/19/2021,8/19/2021,38.95341964,-77.00148733,MM/DD/YYYY
Washington DC,DC,,MOTOR VEHICLE THEFT,8/19/2021,8/19/2021,38.84822476,-76.96967143,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,8/19/2021,8/18/2021,38.90052346,-77.0171897,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,8/19/2021,8/19/2021,38.88388287,-77.02456921,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,8/19/2021,8/19/2021,38.9281718,-77.03259028,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,8/19/2021,7/29/2021,38.93282642,-77.03086411,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,8/24/2021,8/21/2021,38.93921384,-77.02482728,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,8/23/2021,8/19/2021,38.94925416,-77.06646431,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,7/11/2021,7/10/2021,38.90870034,-77.03554391,MM/DD/YYYY
Washington DC,DC,,ASSAULT W/DANGEROUS WEAPON,7/26/2021,7/26/2021,38.88380845,-76.92982139,MM/DD/YYYY
Washington DC,DC,,BURGLARY,7/26/2021,7/26/2021,38.83952932,-76.99002908,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,7/27/2021,7/26/2021,38.90252073,-77.02091242,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,7/26/2021,7/26/2021,38.91781916,-77.04295152,MM/DD/YYYY
Washington DC,DC,,MOTOR VEHICLE THEFT,7/26/2021,7/26/2021,38.90990686,-76.99641147,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,7/31/2021,7/30/2021,38.91825624,-76.99257902,MM/DD/YYYY
Washington DC,DC,,BURGLARY,7/30/2021,7/28/2021,38.93616912,-76.99042894,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,7/30/2021,7/29/2021,38.92458948,-76.95313315,MM/DD/YYYY
Washington DC,DC,,MOTOR VEHICLE THEFT,7/30/2021,7/30/2021,38.91965295,-76.9995196,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,7/31/2021,7/31/2021,38.8631957,-76.98268459,MM/DD/YYYY
Washington DC,DC,,ROBBERY,7/31/2021,7/31/2021,38.90416476,-77.02499977,MM/DD/YYYY
Washington DC,DC,,ASSAULT W/DANGEROUS WEAPON,7/31/2021,7/31/2021,38.88740279,-76.94998823,MM/DD/YYYY
Washington DC,DC,,ROBBERY,7/31/2021,7/31/2021,38.90212568,-76.93658198,MM/DD/YYYY
Washington DC,DC,,ROBBERY,7/31/2021,7/31/2021,38.86889047,-76.95197167,MM/DD/YYYY
Washington DC,DC,,ASSAULT W/DANGEROUS WEAPON,7/31/2021,7/31/2021,38.93142566,-76.97216387,MM/DD/YYYY
Washington DC,DC,,BURGLARY,8/4/2021,8/4/2021,38.89670366,-77.02191708,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,8/4/2021,8/4/2021,38.88251996,-76.99088681,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,8/4/2021,8/4/2021,38.88347269,-76.99024612,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,8/5/2021,8/4/2021,38.97483787,-77.01432486,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,8/4/2021,8/4/2021,38.91628523,-77.02808137,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,8/5/2021,7/30/2021,38.93346702,-77.02972533,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,8/10/2021,8/10/2021,38.93475141,-77.07328988,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,8/10/2021,7/27/2021,38.92525782,-77.07652312,MM/DD/YYYY
Washington DC,DC,,MOTOR VEHICLE THEFT,8/15/2021,8/14/2021,38.90604399,-77.00588449,MM/DD/YYYY
Washington DC,DC,,MOTOR VEHICLE THEFT,8/15/2021,8/14/2021,38.92137288,-77.0319015,MM/DD/YYYY
Washington DC,DC,,ASSAULT W/DANGEROUS WEAPON,8/15/2021,8/15/2021,38.92431041,-77.04236049,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,8/15/2021,8/14/2021,38.92057768,-77.04297463,MM/DD/YYYY
Washington DC,DC,,ASSAULT W/DANGEROUS WEAPON,8/15/2021,8/15/2021,38.92758135,-77.03111187,MM/DD/YYYY
Washington DC,DC,,ASSAULT W/DANGEROUS WEAPON,8/15/2021,8/15/2021,38.90910799,-77.02191443,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,8/15/2021,8/15/2021,38.95779549,-77.00169798,MM/DD/YYYY
Washington DC,DC,,ROBBERY,8/15/2021,8/15/2021,38.91918013,-77.02542604,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,8/15/2021,8/15/2021,38.89481048,-77.01755282,MM/DD/YYYY
Washington DC,DC,,BURGLARY,8/15/2021,8/15/2021,38.86633857,-76.98524872,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,8/15/2021,8/12/2021,38.92129288,-76.96493691,MM/DD/YYYY
Washington DC,DC,,MOTOR VEHICLE THEFT,8/20/2021,8/19/2021,38.91556395,-77.00836288,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,8/20/2021,8/19/2021,38.87010871,-76.98077735,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,8/20/2021,8/11/2021,38.9107578,-77.03195302,MM/DD/YYYY
Washington DC,DC,,MOTOR VEHICLE THEFT,8/20/2021,8/18/2021,38.89093347,-76.99436643,MM/DD/YYYY
Washington DC,DC,,ASSAULT W/DANGEROUS WEAPON,8/20/2021,8/19/2021,38.82046638,-77.01036947,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,8/20/2021,8/20/2021,38.92980792,-77.03646808,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,8/20/2021,8/18/2021,38.9162802,-77.02396659,MM/DD/YYYY
Washington DC,DC,,MOTOR VEHICLE THEFT,8/20/2021,8/20/2021,38.9056424,-77.00747409,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,8/20/2021,8/20/2021,38.9210808,-76.98656338,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,8/24/2021,8/21/2021,38.90565396,-77.03981439,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,8/23/2021,8/23/2021,38.90643838,-77.0628522,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,8/24/2021,8/21/2021,38.95671152,-77.03285576,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,8/24/2021,8/22/2021,38.94627058,-76.98956702,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,8/24/2021,8/23/2021,38.92368232,-77.02128477,MM/DD/YYYY
Washington DC,DC,,MOTOR VEHICLE THEFT,8/24/2021,8/24/2021,38.89253561,-76.93216438,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,8/24/2021,8/23/2021,38.90259243,-77.05960938,MM/DD/YYYY
Washington DC,DC,,MOTOR VEHICLE THEFT,8/28/2021,8/28/2021,38.90782549,-77.00351418,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,8/28/2021,8/28/2021,38.90133177,-77.03280097,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,8/28/2021,8/28/2021,38.95020448,-77.06701929,MM/DD/YYYY
Washington DC,DC,,ROBBERY,8/28/2021,8/28/2021,38.93256737,-77.03460084,MM/DD/YYYY
Washington DC,DC,,ROBBERY,8/28/2021,8/28/2021,38.90644104,-77.02598332,MM/DD/YYYY
Washington DC,DC,,BURGLARY,8/28/2021,8/28/2021,38.90020484,-77.00003885,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,8/28/2021,8/27/2021,38.95133835,-76.9916913,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,8/28/2021,8/27/2021,38.90606186,-77.04135733,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,8/28/2021,8/27/2021,38.96153679,-77.06948722,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,8/28/2021,8/27/2021,38.91409172,-77.04166175,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,8/28/2021,8/28/2021,38.90127536,-76.98260849,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,8/28/2021,8/27/2021,38.9294439,-77.05696195,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,9/1/2021,9/1/2021,38.9262402,-76.961357,MM/DD/YYYY
Washington DC,DC,,MOTOR VEHICLE THEFT,9/1/2021,9/1/2021,38.92232596,-77.04549031,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,9/1/2021,9/1/2021,38.91445782,-77.02396724,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,8/5/2021,8/3/2021,38.88388287,-77.02456921,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,8/5/2021,8/3/2021,38.88388287,-77.02456921,MM/DD/YYYY
Washington DC,DC,,ROBBERY,8/5/2021,8/4/2021,38.94431898,-77.0149511,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,8/5/2021,8/4/2021,38.90911011,-77.02396856,MM/DD/YYYY
Washington DC,DC,,MOTOR VEHICLE THEFT,8/10/2021,8/9/2021,38.91298215,-77.04166367,MM/DD/YYYY
Washington DC,DC,,BURGLARY,8/9/2021,8/9/2021,38.91755836,-77.02498786,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,8/9/2021,8/8/2021,38.90670329,-77.03807624,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,8/9/2021,8/9/2021,38.84343245,-76.99152612,MM/DD/YYYY
Washington DC,DC,,MOTOR VEHICLE THEFT,8/9/2021,8/7/2021,38.88719488,-76.95463122,MM/DD/YYYY
Washington DC,DC,,MOTOR VEHICLE THEFT,8/10/2021,8/9/2021,38.86822412,-76.988258,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,8/9/2021,8/7/2021,38.90646043,-77.0144142,MM/DD/YYYY
Washington DC,DC,,MOTOR VEHICLE THEFT,8/9/2021,8/9/2021,38.93371992,-77.02734823,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,8/9/2021,8/6/2021,38.90963684,-77.04771599,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,8/9/2021,8/7/2021,38.90019277,-76.98481698,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,8/20/2021,8/13/2021,38.91163884,-77.06558018,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,8/21/2021,8/14/2021,38.90495106,-76.97319993,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,8/14/2021,8/13/2021,38.88759312,-76.98293344,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,8/14/2021,8/14/2021,38.91966658,-77.0710366,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,8/14/2021,8/13/2021,38.91520235,-77.03650523,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,8/14/2021,8/13/2021,38.89611852,-76.99730658,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,8/14/2021,8/13/2021,38.90518541,-77.06199794,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,8/21/2021,8/11/2021,38.90312385,-77.00588632,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,8/24/2021,8/24/2021,38.89731143,-76.93255465,MM/DD/YYYY
Washington DC,DC,,BURGLARY,8/24/2021,8/21/2021,38.93195653,-77.03885704,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,8/24/2021,8/24/2021,38.90452619,-77.03261406,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,8/24/2021,8/23/2021,38.90132674,-76.99556398,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,8/25/2021,8/24/2021,38.86856632,-76.96777803,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,8/24/2021,8/24/2021,38.92534233,-77.04131812,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,8/25/2021,8/23/2021,38.92951689,-77.03272986,MM/DD/YYYY
Washington DC,DC,,MOTOR VEHICLE THEFT,8/25/2021,8/24/2021,38.90565178,-77.01490056,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,8/24/2021,8/24/2021,38.91258605,-77.07418918,MM/DD/YYYY
Washington DC,DC,,ROBBERY,8/25/2021,8/24/2021,38.90170513,-77.01344046,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,8/29/2021,8/26/2021,38.89641897,-76.99844446,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,8/28/2021,8/28/2021,38.84508911,-76.99591951,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,8/28/2021,8/28/2021,38.90133151,-77.03079307,MM/DD/YYYY
Washington DC,DC,,MOTOR VEHICLE THEFT,8/28/2021,8/28/2021,38.89119363,-76.99024593,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,8/29/2021,8/28/2021,38.8967248,-76.99496195,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,8/29/2021,8/29/2021,38.94027739,-77.02510206,MM/DD/YYYY
Washington DC,DC,,ROBBERY,8/29/2021,8/29/2021,38.94073942,-77.00438172,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,9/1/2021,8/29/2021,38.91755836,-77.02498786,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,9/2/2021,9/1/2021,38.88759489,-76.99731278,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,9/2/2021,8/4/2021,38.92504761,-76.99242574,MM/DD/YYYY
Washington DC,DC,,MOTOR VEHICLE THEFT,9/2/2021,9/2/2021,38.84567252,-76.9699476,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,9/2/2021,8/14/2021,38.9126109,-77.03389715,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,9/1/2021,8/31/2021,38.90723549,-77.00140993,MM/DD/YYYY
Washington DC,DC,,BURGLARY,9/1/2021,8/6/2021,38.93921384,-77.02482728,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,9/1/2021,9/1/2021,38.89907221,-77.01304363,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,9/1/2021,7/15/2021,38.90838158,-77.03325433,MM/DD/YYYY
Washington DC,DC,,ROBBERY,9/1/2021,9/1/2021,38.86304053,-76.99173246,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,9/1/2021,9/1/2021,38.9091295,-77.03111016,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,9/1/2021,9/1/2021,38.86640965,-76.98815789,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,9/6/2021,9/6/2021,38.9072415,-77.04009106,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,9/6/2021,9/6/2021,38.91408886,-77.0229446,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,9/6/2021,9/6/2021,38.89720394,-77.00838793,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,9/6/2021,9/6/2021,38.90490764,-77.02598633,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,9/6/2021,9/6/2021,38.88552933,-76.99897617,MM/DD/YYYY
Washington DC,DC,,SEX ABUSE,9/6/2021,9/6/2021,38.91445782,-77.02396724,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,9/6/2021,9/2/2021,38.97471389,-77.02677553,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,9/6/2021,9/6/2021,38.9222166,-76.9931402,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,9/6/2021,9/4/2021,38.90128609,-76.9751812,MM/DD/YYYY
Washington DC,DC,,SEX ABUSE,9/6/2021,9/6/2021,38.93588403,-77.03645008,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,9/10/2021,9/9/2021,38.92793397,-77.02182173,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,9/10/2021,9/10/2021,38.90490764,-77.02598633,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,9/10/2021,9/9/2021,38.95175492,-77.06792671,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,9/10/2021,9/10/2021,38.8770044,-77.00435314,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,8/14/2021,8/13/2021,38.88410402,-76.98691567,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,8/19/2021,8/18/2021,38.90469004,-77.00747722,MM/DD/YYYY
Washington DC,DC,,MOTOR VEHICLE THEFT,8/19/2021,8/19/2021,38.88977823,-76.94139416,MM/DD/YYYY
Washington DC,DC,,BURGLARY,8/19/2021,8/19/2021,38.91614096,-77.02294272,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,8/20/2021,8/19/2021,38.90252026,-77.01941739,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,8/19/2021,8/19/2021,38.90910568,-77.0457579,MM/DD/YYYY
Washington DC,DC,,HOMICIDE,8/19/2021,8/19/2021,38.83406856,-76.99178415,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,8/19/2021,8/17/2021,38.97654819,-77.02657864,MM/DD/YYYY
Washington DC,DC,,MOTOR VEHICLE THEFT,8/19/2021,8/19/2021,38.91111044,-77.00779958,MM/DD/YYYY
Washington DC,DC,,SEX ABUSE,8/20/2021,8/18/2021,38.89119837,-76.98551016,MM/DD/YYYY
Washington DC,DC,,MOTOR VEHICLE THEFT,8/24/2021,8/24/2021,38.94749242,-77.06984337,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,8/24/2021,8/24/2021,38.96197956,-77.02794983,MM/DD/YYYY
Washington DC,DC,,ASSAULT W/DANGEROUS WEAPON,8/24/2021,8/24/2021,38.95483374,-76.99749957,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,8/24/2021,8/24/2021,38.8799065,-77.00539898,MM/DD/YYYY
Washington DC,DC,,BURGLARY,8/24/2021,8/24/2021,38.898801,-76.97586544,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,8/24/2021,8/24/2021,38.83667906,-77.00512596,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,8/24/2021,8/24/2021,38.91514531,-76.98655712,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,8/24/2021,8/24/2021,38.86891865,-76.95947618,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,8/24/2021,8/22/2021,38.89954962,-76.98927262,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,8/24/2021,8/23/2021,38.90790884,-77.02396643,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,8/24/2021,8/24/2021,38.9222166,-76.9931402,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,8/28/2021,8/27/2021,38.93118482,-77.03271611,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,9/2/2021,9/2/2021,38.90646043,-77.0144142,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,9/9/2021,9/2/2021,38.89891526,-77.00277168,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,9/2/2021,9/2/2021,38.88380845,-76.92982139,MM/DD/YYYY
Washington DC,DC,,MOTOR VEHICLE THEFT,9/2/2021,9/2/2021,38.88816758,-76.93121532,MM/DD/YYYY
Washington DC,DC,,THEFT F/AUTO,9/2/2021,9/2/2021,38.94887143,-77.06364776,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,9/7/2021,9/5/2021,38.95681184,-77.02578293,MM/DD/YYYY
Washington DC,DC,,MOTOR VEHICLE THEFT,9/7/2021,9/7/2021,38.86187688,-76.95958588,MM/DD/YYYY
Washington DC,DC,,MOTOR VEHICLE THEFT,9/7/2021,9/6/2021,38.92742342,-77.0229926,MM/DD/YYYY
Washington DC,DC,,ASSAULT W/DANGEROUS WEAPON,9/7/2021,9/7/2021,38.86117768,-76.98396603,MM/DD/YYYY
Washington DC,DC,,BURGLARY,9/7/2021,9/7/2021,38.92072442,-77.0388545,MM/DD/YYYY
Washington DC,DC,,THEFT/OTHER,9/7/2021,9/7/2021,38.8911252,-76.938586,MM/DD/YYYY
