CITY_NAME,STATE_NAME,CRIME_CODE,CRIME_DESCRIPTION,DATE_REPORTED,DATE_OCCURRED,LATITUDE,LONGITUDE,DATE_FORMAT
Baltimore,Maryland,6G,LARCENY,,2022/04/26 20:00:00+00,39.318,-76.6112,MM/DD/YYYY
Baltimore,Maryland,4B,AGG. ASSAULT,,2022/04/26 16:00:00+00,39.2275,-76.5875,MM/DD/YYYY
Baltimore,Maryland,6D,LARCENY FROM AUTO,,2022/04/26 19:00:00+00,39.313,-76.6696,MM/DD/YYYY
Baltimore,Maryland,6J,LARCENY,,2022/04/26 21:00:00+00,39.2948,-76.5728,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2022/04/26 15:00:00+00,39.3328,-76.589,MM/DD/YYYY
Baltimore,Maryland,6J,LARCENY,,2022/04/26 08:00:00+00,39.3692,-76.5587,MM/DD/YYYY
Baltimore,Maryland,6D,LARCENY FROM AUTO,,2022/04/26 16:00:00+00,39.3183,-76.6605,MM/DD/YYYY
Baltimore,Maryland,6D,LARCENY FROM AUTO,,2022/04/26 01:00:00+00,39.3322,-76.6764,MM/DD/YYYY
Baltimore,Maryland,7A,AUTO THEFT,,2022/04/26 20:00:00+00,39.3013,-76.6696,MM/DD/YYYY
Baltimore,Maryland,6D,LARCENY FROM AUTO,,2022/04/15 21:30:00+00,39.3466,-76.655,MM/DD/YYYY
Baltimore,Maryland,7A,AUTO THEFT,,2022/04/15 22:55:00+00,39.3286,-76.6094,MM/DD/YYYY
Baltimore,Maryland,7A,AUTO THEFT,,2022/04/15 17:00:00+00,39.3576,-76.5789,MM/DD/YYYY
Baltimore,Maryland,6D,LARCENY FROM AUTO,,2022/04/15 09:00:00+00,39.3091,-76.6694,MM/DD/YYYY
Baltimore,Maryland,6D,LARCENY FROM AUTO,,2022/04/15 20:00:00+00,39.3365,-76.7059,MM/DD/YYYY
Baltimore,Maryland,6J,LARCENY,,2022/04/15 19:00:00+00,39.3383,-76.6046,MM/DD/YYYY
Baltimore,Maryland,6J,LARCENY,,2022/04/15 12:00:00+00,39.3102,-76.666,MM/DD/YYYY
Baltimore,Maryland,4B,AGG. ASSAULT,,2022/04/15 10:25:00+00,39.2803,-76.6493,MM/DD/YYYY
Baltimore,Maryland,3AJO,ROBBERY - CARJACKING,,2022/04/15 12:30:00+00,39.3244,-76.5408,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2022/04/14 21:40:00+00,39.2934,-76.6797,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2022/04/14 21:40:00+00,39.2934,-76.6797,MM/DD/YYYY
Baltimore,Maryland,6J,LARCENY,,2022/04/14 12:07:00+00,39.2954,-76.5893,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2022/04/14 13:56:00+00,39.2856,-76.5549,MM/DD/YYYY
Baltimore,Maryland,4B,AGG. ASSAULT,,2022/04/14 23:41:00+00,39.2924,-76.6154,MM/DD/YYYY
Baltimore,Maryland,4B,AGG. ASSAULT,,2022/04/14 23:41:00+00,39.2924,-76.6154,MM/DD/YYYY
Baltimore,Maryland,3AK,ROBBERY,,2022/04/14 11:30:00+00,39.3274,-76.6825,MM/DD/YYYY
Baltimore,Maryland,4B,AGG. ASSAULT,,2022/04/14 07:24:00+00,39.2957,-76.6651,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2022/04/14 04:30:00+00,39.2288,-76.5976,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2022/06/03 21:00:00+00,39.3545,-76.6623,MM/DD/YYYY
Baltimore,Maryland,6D,LARCENY FROM AUTO,,2022/06/03 17:00:00+00,39.2931,-76.5694,MM/DD/YYYY
Baltimore,Maryland,7A,AUTO THEFT,,2022/06/03 22:30:00+00,39.2717,-76.6014,MM/DD/YYYY
Baltimore,Maryland,4A,AGG. ASSAULT,,2022/06/03 14:50:00+00,39.2816,-76.6854,MM/DD/YYYY
Baltimore,Maryland,6F,LARCENY,,2022/06/03 11:00:00+00,39.2951,-76.6173,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2022/06/03 23:51:00+00,39.2963,-76.5785,MM/DD/YYYY
Baltimore,Maryland,6J,LARCENY,,2022/06/03 14:00:00+00,39.3383,-76.6022,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2022/06/03 03:00:00+00,39.2689,-76.6498,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2022/06/03 04:05:00+00,39.3637,-76.7016,MM/DD/YYYY
Baltimore,Maryland,2A,RAPE,,2022/06/03 00:30:00+00,39.3453,-76.6815,MM/DD/YYYY
Baltimore,Maryland,3JO,ROBBERY,,2022/06/03 05:04:00+00,39.2637,-76.6621,MM/DD/YYYY
Baltimore,Maryland,6D,LARCENY FROM AUTO,,2022/06/03 01:00:00+00,39.3145,-76.6076,MM/DD/YYYY
Baltimore,Maryland,6F,LARCENY,,2022/06/03 09:00:00+00,39.2933,-76.7057,MM/DD/YYYY
Baltimore,Maryland,6F,LARCENY,,2022/06/03 00:14:00+00,39.3004,-76.6855,MM/DD/YYYY
Baltimore,Maryland,4B,AGG. ASSAULT,,2022/06/03 02:00:00+00,39.3216,-76.5527,MM/DD/YYYY
Baltimore,Maryland,4B,AGG. ASSAULT,,2022/06/03 19:00:00+00,39.2997,-76.5788,MM/DD/YYYY
Baltimore,Maryland,3AO,ROBBERY,,2022/06/03 22:30:00+00,39.3182,-76.6039,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2022/06/03 00:00:00+00,39.3471,-76.669,MM/DD/YYYY
Baltimore,Maryland,6D,LARCENY FROM AUTO,,2022/05/21 10:00:00+00,39.3567,-76.6709,MM/DD/YYYY
Baltimore,Maryland,4B,AGG. ASSAULT,,2022/05/21 20:35:00+00,39.2467,-76.6253,MM/DD/YYYY
Baltimore,Maryland,3AO,ROBBERY,,2022/05/21 20:00:00+00,39.289,-76.5583,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2022/05/21 21:00:00+00,39.2865,-76.6114,MM/DD/YYYY
Baltimore,Maryland,6J,LARCENY,,2022/05/21 17:00:00+00,39.315,-76.6038,MM/DD/YYYY
Baltimore,Maryland,3AJO,ROBBERY - CARJACKING,,2022/05/21 19:00:00+00,39.2998,-76.5547,MM/DD/YYYY
Baltimore,Maryland,4B,AGG. ASSAULT,,2022/05/21 19:20:00+00,39.295,-76.6156,MM/DD/YYYY
Baltimore,Maryland,5A,BURGLARY,,2022/05/21 15:00:00+00,39.3588,-76.5818,MM/DD/YYYY
Baltimore,Maryland,3JO,ROBBERY,,2022/05/21 00:09:00+00,39.3681,-76.5684,MM/DD/YYYY
Baltimore,Maryland,3AJO,ROBBERY - CARJACKING,,2022/05/21 00:45:00+00,39.2798,-76.624,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2022/05/21 03:10:00+00,39.306,-76.581,MM/DD/YYYY
