CITY_NAME,STATE_NAME,CRIME_CODE,CRIME_DESCRIPTION,DATE_REPORTED,DATE_OCCURRED,LATITUDE,LONGITUDE,DATE_FORMAT
Baltimore,Maryland,5A,BURGLARY,,2021/12/31 08:01:00+00,39.2978,-76.583,MM/DD/YYYY
Baltimore,Maryland,6C,LARCENY,,2021/12/30 07:00:00+00,39.3195,-76.6558,MM/DD/YYYY
Baltimore,Maryland,5B,BURGLARY,,2021/12/30 02:44:00+00,39.301,-76.6175,MM/DD/YYYY
Baltimore,Maryland,5B,BURGLARY,,2021/12/30 04:44:00+00,39.2851,-76.6247,MM/DD/YYYY
Baltimore,Maryland,5B,BURGLARY,,2021/12/30 04:30:00+00,39.2864,-76.5992,MM/DD/YYYY
Baltimore,Maryland,5B,BURGLARY,,2021/12/30 03:24:00+00,39.3104,-76.7079,MM/DD/YYYY
Baltimore,Maryland,5B,BURGLARY,,2021/12/30 03:10:00+00,39.3576,-76.7041,MM/DD/YYYY
Baltimore,Maryland,5B,BURGLARY,,2021/12/30 05:44:00+00,39.3047,-76.6126,MM/DD/YYYY
Baltimore,Maryland,6C,LARCENY,,2021/12/30 17:17:00+00,39.3014,-76.6197,MM/DD/YYYY
Baltimore,Maryland,6C,LARCENY,,2021/12/30 21:21:00+00,39.3468,-76.6891,MM/DD/YYYY
Baltimore,Maryland,3J,ROBBERY,,2021/12/30 00:15:00+00,39.2277,-76.5988,MM/DD/YYYY
Baltimore,Maryland,5A,BURGLARY,,2021/12/30 17:36:00+00,39.3492,-76.5789,MM/DD/YYYY
Baltimore,Maryland,6D,LARCENY FROM AUTO,,2021/12/30 20:00:00+00,39.3376,-76.6413,MM/DD/YYYY
Baltimore,Maryland,3N,ROBBERY,,2021/12/30 21:20:00+00,39.3255,-76.5889,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2021/12/30 22:00:00+00,39.271,-76.6151,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2021/12/30 12:00:00+00,39.2528,-76.652,MM/DD/YYYY
Baltimore,Maryland,6D,LARCENY FROM AUTO,,2021/12/30 10:00:00+00,39.2881,-76.6504,MM/DD/YYYY
Baltimore,Maryland,6J,LARCENY,,2021/12/30 08:48:00+00,39.2927,-76.5656,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2021/12/30 09:45:00+00,39.3406,-76.6032,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2021/12/30 02:25:00+00,39.2956,-76.5673,MM/DD/YYYY
Baltimore,Maryland,5F,BURGLARY,,2021/12/30 14:00:00+00,39.279,-76.6274,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2021/12/30 19:00:00+00,39.2984,-76.5956,MM/DD/YYYY
Baltimore,Maryland,6F,LARCENY,,2021/12/30 11:30:00+00,39.2878,-76.5882,MM/DD/YYYY
Baltimore,Maryland,7B,AUTO THEFT,,2021/12/30 12:10:00+00,39.3424,-76.6847,MM/DD/YYYY
Baltimore,Maryland,4C,AGG. ASSAULT,,2021/12/30 16:00:00+00,39.3126,-76.584,MM/DD/YYYY
Baltimore,Maryland,6F,LARCENY,,2021/12/30 11:00:00+00,39.2724,-76.6012,MM/DD/YYYY
Baltimore,Maryland,6F,LARCENY,,2021/12/30 11:00:00+00,39.2724,-76.6012,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2021/12/30 23:30:00+00,39.2853,-76.643,MM/DD/YYYY
Baltimore,Maryland,6G,LARCENY,,2021/12/30 09:00:00+00,39.3603,-76.5967,MM/DD/YYYY
Baltimore,Maryland,3JK,ROBBERY,,2021/12/30 20:00:00+00,39.3547,-76.5876,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2021/12/30 12:00:00+00,39.3195,-76.6598,MM/DD/YYYY
Baltimore,Maryland,9S,SHOOTING,,2021/12/30 23:10:00+00,39.2865,-76.5937,MM/DD/YYYY
Baltimore,Maryland,6D,LARCENY FROM AUTO,,2021/12/30 12:00:00+00,39.2777,-76.6049,MM/DD/YYYY
Baltimore,Maryland,7A,AUTO THEFT,,2021/12/30 01:00:00+00,39.3344,-76.5309,MM/DD/YYYY
Baltimore,Maryland,4B,AGG. ASSAULT,,2021/12/30 22:00:00+00,39.3279,-76.6839,MM/DD/YYYY
Baltimore,Maryland,6L,LARCENY,,2021/12/30 20:46:00+00,39.313,-76.6491,MM/DD/YYYY
Baltimore,Maryland,4C,AGG. ASSAULT,,2021/12/30 11:25:00+00,39.3438,-76.6519,MM/DD/YYYY
Baltimore,Maryland,3AK,ROBBERY,,2021/12/30 17:30:00+00,39.3115,-76.6095,MM/DD/YYYY
Baltimore,Maryland,5F,BURGLARY,,2021/12/30 06:23:00+00,39.3024,-76.5995,MM/DD/YYYY
Baltimore,Maryland,6D,LARCENY FROM AUTO,,2021/12/30 21:00:00+00,39.2879,-76.5895,MM/DD/YYYY
Baltimore,Maryland,3AK,ROBBERY,,2021/12/30 16:15:00+00,39.3061,-76.6433,MM/DD/YYYY
Baltimore,Maryland,6E,LARCENY,,2021/12/30 18:39:00+00,39.3123,-76.64,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2021/12/30 22:30:00+00,39.2957,-76.6183,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2021/12/30 20:46:00+00,39.313,-76.6491,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2021/12/30 02:45:00+00,39.2745,-76.6275,MM/DD/YYYY
Baltimore,Maryland,3J,ROBBERY,,2021/12/30 02:30:00+00,39.2493,-76.6196,MM/DD/YYYY
Baltimore,Maryland,5F,BURGLARY,,2021/12/30 01:00:00+00,39.3344,-76.5309,MM/DD/YYYY
Baltimore,Maryland,5A,BURGLARY,,2021/12/30 00:15:00+00,39.2277,-76.5988,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2021/12/30 00:15:00+00,39.2277,-76.5988,MM/DD/YYYY
Baltimore,Maryland,6D,LARCENY FROM AUTO,,2021/12/30 18:39:00+00,39.3123,-76.64,MM/DD/YYYY
Baltimore,Maryland,4B,AGG. ASSAULT,,2021/12/30 19:30:00+00,39.3638,-76.5968,MM/DD/YYYY
Baltimore,Maryland,4C,AGG. ASSAULT,,2021/12/30 08:30:00+00,39.3425,-76.568,MM/DD/YYYY
Baltimore,Maryland,5A,BURGLARY,,2021/12/30 19:00:00+00,39.347,-76.5928,MM/DD/YYYY
Baltimore,Maryland,6D,LARCENY FROM AUTO,,2021/12/30 13:30:00+00,39.3245,-76.5601,MM/DD/YYYY
Baltimore,Maryland,6D,LARCENY FROM AUTO,,2021/12/30 16:00:00+00,39.2362,-76.6059,MM/DD/YYYY
Baltimore,Maryland,4C,AGG. ASSAULT,,2021/12/30 18:00:00+00,39.2903,-76.5939,MM/DD/YYYY
Baltimore,Maryland,6G,LARCENY,,2021/12/30 17:30:00+00,39.3027,-76.6144,MM/DD/YYYY
Baltimore,Maryland,6D,LARCENY FROM AUTO,,2021/12/30 14:15:00+00,39.2753,-76.6068,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2021/12/30 00:35:00+00,39.3152,-76.5951,MM/DD/YYYY
Baltimore,Maryland,7A,AUTO THEFT,,2021/12/30 23:35:00+00,39.3088,-76.6215,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2021/12/30 09:45:00+00,39.3406,-76.6032,MM/DD/YYYY
Baltimore,Maryland,4C,AGG. ASSAULT,,2021/12/30 23:01:00+00,39.3403,-76.6095,MM/DD/YYYY
Baltimore,Maryland,5F,BURGLARY,,2021/12/30 08:18:00+00,39.371,-76.6939,MM/DD/YYYY
Baltimore,Maryland,4B,AGG. ASSAULT,,2021/12/30 21:45:00+00,39.2949,-76.5696,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2021/12/30 17:33:00+00,39.2992,-76.6534,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2021/12/30 19:00:00+00,39.3136,-76.6042,MM/DD/YYYY
Baltimore,Maryland,6J,LARCENY,,2021/12/30 00:00:00+00,39.3148,-76.5944,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2021/12/30 23:35:00+00,39.3021,-76.5969,MM/DD/YYYY
Baltimore,Maryland,6J,LARCENY,,2021/12/30 19:51:00+00,39.3062,-76.6231,MM/DD/YYYY
Baltimore,Maryland,5A,BURGLARY,,2021/12/30 12:25:00+00,39.3146,-76.6697,MM/DD/YYYY
Baltimore,Maryland,6D,LARCENY FROM AUTO,,2021/12/30 22:40:00+00,39.3365,-76.6401,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2021/12/30 23:35:00+00,39.3253,-76.5614,MM/DD/YYYY
Baltimore,Maryland,6E,LARCENY,,2021/12/30 12:00:00+00,39.2777,-76.6049,MM/DD/YYYY
Baltimore,Maryland,3AO,ROBBERY,,2021/12/30 00:00:00+00,39.2882,-76.6101,MM/DD/YYYY
Baltimore,Maryland,5A,BURGLARY,,2021/12/30 11:25:00+00,39.3438,-76.6519,MM/DD/YYYY
Baltimore,Maryland,6D,LARCENY FROM AUTO,,2021/12/30 12:00:00+00,39.2966,-76.6651,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2021/12/30 00:15:00+00,39.2277,-76.5988,MM/DD/YYYY
Baltimore,Maryland,6E,LARCENY,,2021/12/30 13:30:00+00,39.3245,-76.5601,MM/DD/YYYY
Baltimore,Maryland,6J,LARCENY,,2021/12/30 16:25:00+00,39.2877,-76.5902,MM/DD/YYYY
Baltimore,Maryland,3J,ROBBERY,,2021/12/30 04:45:00+00,39.308,-76.6525,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2021/12/30 19:00:00+00,39.2905,-76.6478,MM/DD/YYYY
Baltimore,Maryland,9S,SHOOTING,,2021/12/30 15:00:00+00,39.2978,-76.5816,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2021/12/30 12:00:00+00,39.3195,-76.6598,MM/DD/YYYY
Baltimore,Maryland,3N,ROBBERY,,2021/12/30 15:00:00+00,39.2953,-76.5913,MM/DD/YYYY
Baltimore,Maryland,6D,LARCENY FROM AUTO,,2021/12/30 06:00:00+00,39.2734,-76.5913,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2021/12/30 04:25:00+00,39.3059,-76.5791,MM/DD/YYYY
Baltimore,Maryland,4C,AGG. ASSAULT,,2021/12/30 11:20:00+00,39.3472,-76.544,MM/DD/YYYY
Baltimore,Maryland,3J,ROBBERY,,2021/12/30 22:00:00+00,39.3279,-76.6839,MM/DD/YYYY
Baltimore,Maryland,3N,ROBBERY,,2021/12/30 00:45:00+00,39.3064,-76.6506,MM/DD/YYYY
Baltimore,Maryland,5D,BURGLARY,,2021/12/30 16:00:00+00,39.3492,-76.6002,MM/DD/YYYY
Baltimore,Maryland,6E,LARCENY,,2021/12/30 15:30:00+00,39.2309,-76.5973,MM/DD/YYYY
Baltimore,Maryland,6D,LARCENY FROM AUTO,,2021/12/30 15:30:00+00,39.2309,-76.5973,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2021/12/30 23:35:00+00,39.3253,-76.5614,MM/DD/YYYY
Baltimore,Maryland,5A,BURGLARY,,2021/12/30 19:17:00+00,39.2946,-76.6609,MM/DD/YYYY
Baltimore,Maryland,5F,BURGLARY,,2021/12/30 00:00:00+00,39.2991,-76.5773,MM/DD/YYYY
Baltimore,Maryland,3AK,ROBBERY,,2021/12/29 17:25:00+00,39.2928,-76.6211,MM/DD/YYYY
Baltimore,Maryland,6J,LARCENY,,2021/12/29 05:54:00+00,39.2334,-76.6017,MM/DD/YYYY
Baltimore,Maryland,7A,AUTO THEFT,,2021/12/29 15:00:00+00,39.311,-76.6419,MM/DD/YYYY
Baltimore,Maryland,4B,AGG. ASSAULT,,2021/12/29 12:56:00+00,39.3048,-76.6104,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2021/12/29 02:00:00+00,39.2855,-76.5407,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2021/12/29 13:27:00+00,39.3186,-76.654,MM/DD/YYYY
Baltimore,Maryland,7A,AUTO THEFT,,2021/12/29 22:00:00+00,39.3509,-76.5947,MM/DD/YYYY
Baltimore,Maryland,4C,AGG. ASSAULT,,2021/12/29 16:25:00+00,39.305,-76.5536,MM/DD/YYYY
Baltimore,Maryland,4D,AGG. ASSAULT,,2021/12/29 04:15:00+00,39.3091,-76.6093,MM/DD/YYYY
Baltimore,Maryland,6L,LARCENY,,2021/12/29 12:16:00+00,39.3045,-76.6233,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2021/12/29 07:30:00+00,39.3075,-76.6365,MM/DD/YYYY
Baltimore,Maryland,6J,LARCENY,,2021/12/29 14:50:00+00,39.2975,-76.6131,MM/DD/YYYY
Baltimore,Maryland,6D,LARCENY FROM AUTO,,2021/12/29 12:00:00+00,39.3339,-76.6389,MM/DD/YYYY
Baltimore,Maryland,6G,LARCENY,,2021/12/29 15:00:00+00,39.3505,-76.6678,MM/DD/YYYY
Baltimore,Maryland,6D,LARCENY FROM AUTO,,2021/12/29 18:00:00+00,39.3043,-76.6357,MM/DD/YYYY
Baltimore,Maryland,4B,AGG. ASSAULT,,2021/12/29 00:00:00+00,39.3164,-76.5947,MM/DD/YYYY
Baltimore,Maryland,4B,AGG. ASSAULT,,2021/12/29 12:34:00+00,39.2269,-76.587,MM/DD/YYYY
Baltimore,Maryland,5F,BURGLARY,,2021/12/29 06:30:00+00,39.3056,-76.5372,MM/DD/YYYY
Baltimore,Maryland,4B,AGG. ASSAULT,,2021/12/29 07:00:00+00,39.2322,-76.6024,MM/DD/YYYY
Baltimore,Maryland,6D,LARCENY FROM AUTO,,2021/12/29 12:00:00+00,39.3466,-76.5325,MM/DD/YYYY
Baltimore,Maryland,4C,AGG. ASSAULT,,2021/12/29 00:03:00+00,39.3597,-76.5885,MM/DD/YYYY
Baltimore,Maryland,6L,LARCENY,,2021/12/29 14:00:00+00,39.3419,-76.6095,MM/DD/YYYY
Baltimore,Maryland,3GF,ROBBERY,,2021/12/29 17:21:00+00,39.2953,-76.5913,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2021/12/29 21:00:00+00,39.2999,-76.5831,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2021/12/29 21:35:00+00,39.2617,-76.6457,MM/DD/YYYY
Baltimore,Maryland,4B,AGG. ASSAULT,,2021/12/29 01:55:00+00,39.3555,-76.7014,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2021/12/29 17:30:00+00,39.2869,-76.6562,MM/DD/YYYY
Baltimore,Maryland,6J,LARCENY,,2021/12/29 14:30:00+00,39.2818,-76.5762,MM/DD/YYYY
Baltimore,Maryland,4B,AGG. ASSAULT,,2021/12/29 07:30:00+00,39.3075,-76.6365,MM/DD/YYYY
Baltimore,Maryland,4B,AGG. ASSAULT,,2021/12/29 07:30:00+00,39.3075,-76.6365,MM/DD/YYYY
Baltimore,Maryland,7A,AUTO THEFT,,2021/12/29 16:30:00+00,39.3035,-76.6172,MM/DD/YYYY
Baltimore,Maryland,6E,LARCENY,,2021/12/29 07:00:00+00,39.314,-76.6865,MM/DD/YYYY
Baltimore,Maryland,7A,AUTO THEFT,,2021/12/29 12:57:00+00,39.3634,-76.5518,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2021/12/29 14:49:00+00,39.2949,-76.6533,MM/DD/YYYY
Baltimore,Maryland,7A,AUTO THEFT,,2021/12/29 05:20:00+00,39.2342,-76.5995,MM/DD/YYYY
Baltimore,Maryland,4B,AGG. ASSAULT,,2021/12/29 13:30:00+00,39.3123,-76.6357,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2021/12/29 00:10:00+00,39.3285,-76.6094,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2021/12/29 11:00:00+00,39.3192,-76.7028,MM/DD/YYYY
Baltimore,Maryland,3AF,ROBBERY,,2021/12/29 02:15:00+00,39.2995,-76.5556,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2021/12/29 04:00:00+00,39.2898,-76.6195,MM/DD/YYYY
Baltimore,Maryland,6D,LARCENY FROM AUTO,,2021/12/29 11:00:00+00,39.2471,-76.6371,MM/DD/YYYY
Baltimore,Maryland,6D,LARCENY FROM AUTO,,2021/12/29 11:00:00+00,39.2471,-76.6371,MM/DD/YYYY
Baltimore,Maryland,6D,LARCENY FROM AUTO,,2021/12/29 11:00:00+00,39.2471,-76.6371,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2021/12/29 00:31:00+00,39.3085,-76.5336,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2021/12/29 19:45:00+00,39.2872,-76.5542,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2021/12/29 16:14:00+00,39.2917,-76.6181,MM/DD/YYYY
Baltimore,Maryland,7A,AUTO THEFT,,2021/12/29 15:00:00+00,39.3573,-76.5981,MM/DD/YYYY
Baltimore,Maryland,5B,BURGLARY,,2021/12/29 06:00:00+00,39.308,-76.6006,MM/DD/YYYY
Baltimore,Maryland,5A,BURGLARY,,2021/12/29 12:30:00+00,39.3107,-76.6506,MM/DD/YYYY
Baltimore,Maryland,6C,LARCENY,,2021/12/29 17:45:00+00,39.3327,-76.6355,MM/DD/YYYY
Baltimore,Maryland,5B,BURGLARY,,2021/12/29 22:36:00+00,39.3377,-76.5514,MM/DD/YYYY
Baltimore,Maryland,6D,LARCENY FROM AUTO,,2021/12/29 08:30:00+00,39.3098,-76.5731,MM/DD/YYYY
Baltimore,Maryland,3AO,ROBBERY,,2021/12/29 14:30:00+00,39.2999,-76.5829,MM/DD/YYYY
Baltimore,Maryland,6D,LARCENY FROM AUTO,,2021/12/29 10:20:00+00,39.2485,-76.6398,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2021/12/29 01:00:00+00,39.2828,-76.6335,MM/DD/YYYY
Baltimore,Maryland,1A,HOMICIDE,,2021/12/29 20:03:00+00,39.359,-76.5937,MM/DD/YYYY
Baltimore,Maryland,1A,HOMICIDE,,2021/12/29 23:40:00+00,39.3252,-76.6747,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2021/12/29 01:45:00+00,39.292,-76.6169,MM/DD/YYYY
Baltimore,Maryland,3AF,ROBBERY,,2021/12/29 11:25:00+00,39.2828,-76.6466,MM/DD/YYYY
Baltimore,Maryland,6B,LARCENY,,2021/12/29 06:00:00+00,39.2945,-76.6633,MM/DD/YYYY
Baltimore,Maryland,6F,LARCENY,,2021/12/29 23:55:00+00,39.3273,-76.6069,MM/DD/YYYY
Baltimore,Maryland,6G,LARCENY,,2021/12/29 11:00:00+00,39.3411,-76.6095,MM/DD/YYYY
Baltimore,Maryland,6D,LARCENY FROM AUTO,,2021/12/29 23:00:00+00,39.2761,-76.5326,MM/DD/YYYY
Baltimore,Maryland,4B,AGG. ASSAULT,,2021/12/29 06:00:00+00,39.2725,-76.5312,MM/DD/YYYY
Baltimore,Maryland,3AJF,ROBBERY - CARJACKING,,2021/12/29 16:50:00+00,39.3291,-76.5671,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2021/12/29 21:45:00+00,39.3418,-76.6069,MM/DD/YYYY
Baltimore,Maryland,7A,AUTO THEFT,,2021/12/29 19:30:00+00,39.2821,-76.6949,MM/DD/YYYY
Baltimore,Maryland,6J,LARCENY,,2021/12/29 08:24:00+00,39.3278,-76.6653,MM/DD/YYYY
Baltimore,Maryland,6D,LARCENY FROM AUTO,,2021/12/29 01:00:00+00,39.2696,-76.605,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2021/12/29 02:00:00+00,39.2918,-76.588,MM/DD/YYYY
Baltimore,Maryland,3AF,ROBBERY,,2021/12/29 22:02:00+00,39.3158,-76.6133,MM/DD/YYYY
Baltimore,Maryland,4B,AGG. ASSAULT,,2021/12/29 03:30:00+00,39.297,-76.5814,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2021/12/29 12:30:00+00,39.3128,-76.68,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2021/12/29 07:30:00+00,39.3075,-76.6365,MM/DD/YYYY
Baltimore,Maryland,7A,AUTO THEFT,,2021/12/29 23:50:00+00,39.3451,-76.5985,MM/DD/YYYY
Baltimore,Maryland,5F,BURGLARY,,2021/12/29 22:00:00+00,39.3509,-76.5947,MM/DD/YYYY
Baltimore,Maryland,7A,AUTO THEFT,,2021/12/29 15:00:00+00,39.3349,-76.6361,MM/DD/YYYY
Baltimore,Maryland,6E,LARCENY,,2021/12/29 20:00:00+00,39.2714,-76.6065,MM/DD/YYYY
Baltimore,Maryland,7A,AUTO THEFT,,2021/12/29 07:35:00+00,39.3463,-76.6025,MM/DD/YYYY
Baltimore,Maryland,6D,LARCENY FROM AUTO,,2021/12/29 12:00:00+00,39.2878,-76.644,MM/DD/YYYY
Baltimore,Maryland,6E,LARCENY,,2021/12/29 12:00:00+00,39.2878,-76.644,MM/DD/YYYY
Baltimore,Maryland,7A,AUTO THEFT,,2021/12/29 20:00:00+00,39.3235,-76.6095,MM/DD/YYYY
Baltimore,Maryland,5F,BURGLARY,,2021/12/29 11:42:00+00,39.334,-76.6094,MM/DD/YYYY
Baltimore,Maryland,3AO,ROBBERY,,2021/12/29 14:50:00+00,39.2882,-76.605,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2021/12/29 00:00:00+00,39.2934,-76.5863,MM/DD/YYYY
Baltimore,Maryland,7A,AUTO THEFT,,2021/12/29 00:03:00+00,39.2943,-76.5829,MM/DD/YYYY
Baltimore,Maryland,6D,LARCENY FROM AUTO,,2021/12/29 20:20:00+00,39.2891,-76.6042,MM/DD/YYYY
Baltimore,Maryland,6D,LARCENY FROM AUTO,,2021/12/29 16:30:00+00,39.2361,-76.6054,MM/DD/YYYY
Baltimore,Maryland,4B,AGG. ASSAULT,,2021/12/29 14:45:00+00,39.2349,-76.5978,MM/DD/YYYY
Baltimore,Maryland,4C,AGG. ASSAULT,,2021/12/29 23:20:00+00,39.3579,-76.5897,MM/DD/YYYY
Baltimore,Maryland,6E,LARCENY,,2021/12/29 12:00:00+00,39.3339,-76.6389,MM/DD/YYYY
Baltimore,Maryland,3GF,ROBBERY,,2021/12/29 17:21:00+00,39.2953,-76.5913,MM/DD/YYYY
Baltimore,Maryland,6G,LARCENY,,2021/12/29 23:00:00+00,39.3624,-76.6027,MM/DD/YYYY
Baltimore,Maryland,4B,AGG. ASSAULT,,2021/12/29 07:30:00+00,39.3075,-76.6365,MM/DD/YYYY
Baltimore,Maryland,6D,LARCENY FROM AUTO,,2021/12/29 07:00:00+00,39.314,-76.6865,MM/DD/YYYY
Baltimore,Maryland,4A,AGG. ASSAULT,,2021/12/29 19:20:00+00,39.2891,-76.5957,MM/DD/YYYY
Baltimore,Maryland,6L,LARCENY,,2021/12/29 06:00:00+00,39.2945,-76.6633,MM/DD/YYYY
Baltimore,Maryland,6L,LARCENY,,2021/12/29 23:55:00+00,39.3273,-76.6069,MM/DD/YYYY
Baltimore,Maryland,4C,AGG. ASSAULT,,2021/12/29 12:41:00+00,39.3378,-76.6365,MM/DD/YYYY
Baltimore,Maryland,7A,AUTO THEFT,,2021/12/29 08:20:00+00,39.2951,-76.6511,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2021/12/29 02:00:00+00,39.2918,-76.588,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2021/12/29 20:50:00+00,39.2204,-76.588,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2021/12/29 22:30:00+00,39.2928,-76.6226,MM/DD/YYYY
